1.0, 333.14681007930227, 251.23034551864671
1.25, 372.46945691226597, 258.1202509483211
1.5, 408.01984706509313, 262.77337749092993
1.75, 440.71180477215, 266.0707696956645
2.0, 471.14073707548295, 268.4957071117832
2.25, 499.7202151189534, 270.33259001398756
2.5, 526.7513575350677, 271.7581475045133
2.75, 552.461484568418, 272.887105259169
3.0, 577.0272014368508, 273.79666677822865
3.25, 600.5889529990939, 274.54037912924014
